v8-version,5,1,281,101,0
code-creation,Stub,15,0x22b1b5530440,240,"BinaryOpICStub"
code-creation,Stub,16,0x22b1b5530540,172,"CompareICStub"
code-creation,Stub,15,0x22b1b5530600,204,"BinaryOpICStub"
code-creation,CallIC,12,0x22b1b55306e0,113,"A call IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b5530760,422,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b5530920,3484,"A keyed store IC from the snapshot"
code-creation,Stub,3,0x22b1b55316c0,156,"ToStringStub"
code-creation,Stub,15,0x22b1b5531760,320,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b55318a0,224,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b5531980,204,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5531a60,120,"An IC handler from the snapshot"
code-creation,CallIC,12,0x22b1b5531ae0,113,"A call IC from the snapshot"
code-creation,Stub,15,0x22b1b5531b60,204,"BinaryOpICStub"
code-creation,Stub,16,0x22b1b5531c40,172,"CompareICStub"
code-creation,Stub,15,0x22b1b5531d00,151,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5531da0,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5531e20,204,"BinaryOpICStub"
code-creation,Stub,16,0x22b1b5531f00,172,"CompareICStub"
code-creation,Stub,15,0x22b1b5531fc0,443,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5532180,332,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b55322e0,443,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b55324a0,160,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5532540,224,"BinaryOpICStub"
code-creation,Stub,3,0x22b1b5532620,397,"CallApiGetterStub"
code-creation,Handler,4,0x22b1b55327c0,116,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b5532840,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b55328c0,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5532940,320,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5532a80,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5532b00,204,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b5532be0,212,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5532cc0,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5532d40,320,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b5532e80,151,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b5532f20,320,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5533060,116,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b55330e0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b5533160,134,"An IC handler from the snapshot"
code-creation,Builtin,5,0x22b1b5533200,122,"LoadIC_Miss"
code-creation,Handler,4,0x22b1b5533280,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5533300,415,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b55334a0,591,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5533700,284,"BinaryOpICStub"
code-creation,Stub,3,0x22b1b5533820,612,"ArrayConstructorStub"
code-creation,Stub,15,0x22b1b5533aa0,276,"BinaryOpICStub"
code-creation,Handler,4,0x22b1b5533bc0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b5533c40,348,"An IC handler from the snapshot"
code-creation,Stub,15,0x22b1b5533da0,284,"BinaryOpICStub"
code-creation,Stub,15,0x22b1b5533ec0,204,"BinaryOpICStub"
code-creation,Stub,3,0x22b1b5533fa0,617,"MathPowStub"
code-creation,Builtin,5,0x22b1b5534220,119,"EmptyFunction"
code-creation,Builtin,5,0x22b1b55342a0,172,"CompileLazy"
code-creation,Builtin,5,0x22b1b5534360,302,"JSConstructStubGeneric"
code-creation,Builtin,5,0x22b1b55344a0,261,"JSBuiltinsConstructStub"
code-creation,Builtin,5,0x22b1b55345c0,119,"RestrictedFunctionPropertiesThrower"
code-creation,Builtin,5,0x22b1b5534640,119,"Illegal"
code-creation,Builtin,5,0x22b1b55346c0,119,"ObjectAssign"
code-creation,Builtin,5,0x22b1b5534740,119,"ObjectCreate"
code-creation,Builtin,5,0x22b1b55347c0,119,"ObjectFreeze"
code-creation,Builtin,5,0x22b1b5534840,119,"ObjectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x22b1b55348c0,119,"ObjectGetOwnPropertyNames"
code-creation,Builtin,5,0x22b1b5534940,119,"ObjectGetOwnPropertySymbols"
code-creation,Builtin,5,0x22b1b55349c0,119,"ObjectIs"
code-creation,Builtin,5,0x22b1b5534a40,119,"ObjectIsExtensible"
code-creation,Builtin,5,0x22b1b5534ac0,119,"ObjectIsFrozen"
code-creation,Builtin,5,0x22b1b5534b40,119,"ObjectIsSealed"
code-creation,Builtin,5,0x22b1b5534bc0,119,"ObjectKeys"
code-creation,Builtin,5,0x22b1b5534c40,119,"ObjectPreventExtensions"
code-creation,Builtin,5,0x22b1b5534cc0,119,"ObjectSeal"
code-creation,Builtin,5,0x22b1b5534d40,507,"ObjectHasOwnProperty"
code-creation,Builtin,5,0x22b1b5534f40,125,"FunctionConstructor"
code-creation,Builtin,5,0x22b1b5534fc0,208,"FunctionPrototypeApply"
code-creation,Builtin,5,0x22b1b55350a0,343,"Apply"
code-creation,Builtin,5,0x22b1b5535200,119,"FunctionPrototypeBind"
code-creation,Builtin,5,0x22b1b5535280,143,"FunctionPrototypeCall"
code-creation,Builtin,5,0x22b1b5535320,119,"FunctionPrototypeToString"
code-creation,Builtin,5,0x22b1b55353a0,144,"FunctionHasInstance"
code-creation,Builtin,5,0x22b1b5535440,116,"ArrayCode"
code-creation,Builtin,5,0x22b1b55354c0,119,"ArrayIsArray"
code-creation,Builtin,5,0x22b1b5535540,123,"NumberConstructor"
code-creation,Builtin,5,0x22b1b55355c0,327,"NumberConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b5535720,119,"BooleanConstructor"
code-creation,Builtin,5,0x22b1b55357a0,125,"BooleanConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b5535820,119,"BooleanPrototypeToString"
code-creation,Builtin,5,0x22b1b55358a0,119,"BooleanPrototypeValueOf"
code-creation,Builtin,5,0x22b1b5535920,167,"StringConstructor"
code-creation,Builtin,5,0x22b1b55359e0,325,"StringConstructor_ConstructStub"
tick,0x7f0951beb6fd,31985,0,0x0,4
tick,0x7f0951beb6fd,32023,0,0x0,4
tick,0x7f0951beb6fd,32060,0,0x0,4
tick,0x7f0951b42d4d,32096,0,0x0,4
code-creation,Builtin,5,0x22b1b5535b40,119,"StringFromCharCode"
code-creation,Builtin,5,0x22b1b5535bc0,119,"SymbolConstructor"
code-creation,Builtin,5,0x22b1b5535c40,124,"SymbolConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b5535cc0,119,"DateConstructor"
code-creation,Builtin,5,0x22b1b5535d40,125,"DateConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b5535dc0,119,"DateNow"
code-creation,Builtin,5,0x22b1b5535e40,119,"DateParse"
code-creation,Builtin,5,0x22b1b5535ec0,119,"DateUTC"
code-creation,Builtin,5,0x22b1b5535f40,119,"DatePrototypeToString"
code-creation,Builtin,5,0x22b1b5535fc0,119,"DatePrototypeToDateString"
code-creation,Builtin,5,0x22b1b5536040,119,"DatePrototypeToTimeString"
code-creation,Builtin,5,0x22b1b55360c0,119,"DatePrototypeToISOString"
code-creation,Builtin,5,0x22b1b5536140,119,"DatePrototypeToUTCString"
code-creation,Builtin,5,0x22b1b55361c0,273,"DatePrototypeGetDate"
code-creation,Builtin,5,0x22b1b55362e0,119,"DatePrototypeSetDate"
code-creation,Builtin,5,0x22b1b5536360,273,"DatePrototypeGetDay"
code-creation,Builtin,5,0x22b1b5536480,273,"DatePrototypeGetFullYear"
code-creation,Builtin,5,0x22b1b55365a0,119,"DatePrototypeSetFullYear"
code-creation,Builtin,5,0x22b1b5536620,273,"DatePrototypeGetHours"
tick,0x7f0951beb6fd,32791,0,0x0,4
code-creation,Builtin,5,0x22b1b5536740,119,"DatePrototypeSetHours"
code-creation,Builtin,5,0x22b1b55367c0,247,"DatePrototypeGetMilliseconds"
code-creation,Builtin,5,0x22b1b55368c0,119,"DatePrototypeSetMilliseconds"
code-creation,Builtin,5,0x22b1b5536940,273,"DatePrototypeGetMinutes"
code-creation,Builtin,5,0x22b1b5536a60,119,"DatePrototypeSetMinutes"
code-creation,Builtin,5,0x22b1b5536ae0,273,"DatePrototypeGetMonth"
code-creation,Builtin,5,0x22b1b5536c00,119,"DatePrototypeSetMonth"
code-creation,Builtin,5,0x22b1b5536c80,273,"DatePrototypeGetSeconds"
code-creation,Builtin,5,0x22b1b5536da0,119,"DatePrototypeSetSeconds"
code-creation,Builtin,5,0x22b1b5536e20,175,"DatePrototypeGetTime"
code-creation,Builtin,5,0x22b1b5536ee0,119,"DatePrototypeSetTime"
code-creation,Builtin,5,0x22b1b5536f60,247,"DatePrototypeGetTimezoneOffset"
code-creation,Builtin,5,0x22b1b5537060,247,"DatePrototypeGetUTCDate"
code-creation,Builtin,5,0x22b1b5537160,119,"DatePrototypeSetUTCDate"
code-creation,Builtin,5,0x22b1b55371e0,247,"DatePrototypeGetUTCDay"
code-creation,Builtin,5,0x22b1b55372e0,247,"DatePrototypeGetUTCFullYear"
code-creation,Builtin,5,0x22b1b55373e0,119,"DatePrototypeSetUTCFullYear"
code-creation,Builtin,5,0x22b1b5537460,247,"DatePrototypeGetUTCHours"
code-creation,Builtin,5,0x22b1b5537560,119,"DatePrototypeSetUTCHours"
code-creation,Builtin,5,0x22b1b55375e0,247,"DatePrototypeGetUTCMilliseconds"
code-creation,Builtin,5,0x22b1b55376e0,119,"DatePrototypeSetUTCMilliseconds"
code-creation,Builtin,5,0x22b1b5537760,247,"DatePrototypeGetUTCMinutes"
code-creation,Builtin,5,0x22b1b5537860,119,"DatePrototypeSetUTCMinutes"
code-creation,Builtin,5,0x22b1b55378e0,247,"DatePrototypeGetUTCMonth"
code-creation,Builtin,5,0x22b1b55379e0,119,"DatePrototypeSetUTCMonth"
code-creation,Builtin,5,0x22b1b5537a60,247,"DatePrototypeGetUTCSeconds"
code-creation,Builtin,5,0x22b1b5537b60,119,"DatePrototypeSetUTCSeconds"
code-creation,Builtin,5,0x22b1b5537be0,119,"DatePrototypeValueOf"
code-creation,Builtin,5,0x22b1b5537c60,119,"DatePrototypeGetYear"
code-creation,Builtin,5,0x22b1b5537ce0,119,"DatePrototypeSetYear"
code-creation,Builtin,5,0x22b1b5537d60,119,"DatePrototypeToPrimitive"
code-creation,Builtin,5,0x22b1b5537de0,119,"MathAcos"
code-creation,Builtin,5,0x22b1b5537e60,119,"MathAsin"
code-creation,Builtin,5,0x22b1b5537ee0,119,"MathAtan"
code-creation,Builtin,5,0x22b1b5537f60,622,"MathCeil"
code-creation,Builtin,5,0x22b1b55381e0,247,"MathClz32"
code-creation,Builtin,5,0x22b1b55382e0,622,"MathFloor"
code-creation,Builtin,5,0x22b1b5538560,119,"MathFround"
code-creation,Builtin,5,0x22b1b55385e0,119,"MathImul"
code-creation,Builtin,5,0x22b1b5538660,327,"MathMax"
code-creation,Builtin,5,0x22b1b55387c0,327,"MathMin"
code-creation,Builtin,5,0x22b1b5538920,710,"MathRound"
code-creation,Builtin,5,0x22b1b5538c00,414,"MathSqrt"
code-creation,Builtin,5,0x22b1b5538da0,622,"MathTrunc"
code-creation,Builtin,5,0x22b1b5539020,124,"ArrayBufferConstructor"
code-creation,Builtin,5,0x22b1b55390a0,125,"ArrayBufferConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b5539120,119,"ArrayBufferIsView"
code-creation,Builtin,5,0x22b1b55391a0,119,"DataViewConstructor"
code-creation,Builtin,5,0x22b1b5539220,125,"DataViewConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b55392a0,119,"ProxyConstructor"
code-creation,Builtin,5,0x22b1b5539320,124,"ProxyConstructor_ConstructStub"
code-creation,Builtin,5,0x22b1b55393a0,119,"ReflectDefineProperty"
code-creation,Builtin,5,0x22b1b5539420,119,"ReflectDeleteProperty"
code-creation,Builtin,5,0x22b1b55394a0,195,"ReflectApply"
code-creation,Builtin,5,0x22b1b5539580,237,"ReflectConstruct"
code-creation,Builtin,5,0x22b1b5539680,119,"ReflectGet"
code-creation,Builtin,5,0x22b1b5539700,119,"ReflectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x22b1b5539780,119,"ReflectGetPrototypeOf"
code-creation,Builtin,5,0x22b1b5539800,119,"ReflectHas"
code-creation,Builtin,5,0x22b1b5539880,119,"ReflectIsExtensible"
code-creation,Builtin,5,0x22b1b5539900,119,"ReflectOwnKeys"
code-creation,Builtin,5,0x22b1b5539980,119,"ReflectPreventExtensions"
code-creation,Builtin,5,0x22b1b5539a00,119,"ReflectSet"
code-creation,Builtin,5,0x22b1b5539a80,119,"ReflectSetPrototypeOf"
code-creation,Builtin,5,0x22b1b5539b00,119,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,5,0x22b1b5539b80,119,"HandleApiCallAsFunction"
code-creation,Builtin,5,0x22b1b5539c00,119,"HandleApiCallAsConstructor"
code-creation,Builtin,5,0x22b1b5539c80,112,"InternalArrayCode"
code-creation,Builtin,5,0x22b1b5539d00,119,"ObjectProtoToString"
code-creation,Builtin,5,0x22b1b5539d80,125,"GeneratorFunctionConstructor"
code-creation,Builtin,5,0x22b1b5539e00,119,"ArrayPop"
code-creation,Builtin,5,0x22b1b5539e80,119,"ArrayShift"
code-creation,Builtin,5,0x22b1b5539f00,119,"ArrayUnshift"
tick,0x7f0951beb6fd,35439,0,0x0,4
tick,0x7f0951beb6fd,35477,0,0x0,4
code-creation,Builtin,5,0x22b1b5539f80,119,"ArraySlice"
code-creation,Builtin,5,0x22b1b553a000,119,"ArraySplice"
code-creation,Builtin,5,0x22b1b553a080,124,"GlobalEval"
code-creation,Builtin,5,0x22b1b553a100,119,"ArrayConcat"
code-creation,Builtin,5,0x22b1b553a180,119,"ArrayPush"
code-creation,Builtin,5,0x22b1b553a200,119,"ObjectValues"
code-creation,Builtin,5,0x22b1b553a280,119,"ObjectEntries"
code-creation,Builtin,5,0x22b1b553a300,119,"ObjectGetOwnPropertyDescriptors"
code-creation,Builtin,5,0x22b1b553a380,125,"HandleApiCall"
code-creation,Builtin,5,0x22b1b553a400,306,"CallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x22b1b553a540,432,"TailCallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x22b1b553a700,507,"TailCallFunction_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,0x22b1b553a900,532,"TailCallFunction_ReceiverIsAny"
code-creation,Builtin,5,0x22b1b553ab20,385,"TailCallBoundFunction"
code-creation,Builtin,5,0x22b1b553acc0,248,"Call_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x22b1b553adc0,374,"TailCall_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x22b1b553af40,374,"TailCall_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,0x22b1b553b0c0,374,"TailCall_ReceiverIsAny"
code-creation,Builtin,5,0x22b1b553b240,293,"HandleFastApiCall"
code-creation,Builtin,5,0x22b1b553b380,200,"InOptimizationQueue"
code-creation,Builtin,5,0x22b1b553b460,318,"JSBuiltinsConstructStubForDerived"
code-creation,Builtin,5,0x22b1b553b5a0,261,"JSConstructStubApi"
code-creation,Builtin,5,0x22b1b553b6c0,234,"JSEntryTrampoline"
code-creation,Builtin,5,0x22b1b553b7c0,234,"JSConstructEntryTrampoline"
code-creation,Builtin,5,0x22b1b553b8c0,172,"CompileOptimized"
code-creation,Builtin,5,0x22b1b553b980,172,"CompileOptimizedConcurrent"
code-creation,Builtin,5,0x22b1b553ba40,211,"NotifyDeoptimized"
code-creation,Builtin,5,0x22b1b553bb20,221,"NotifySoftDeoptimized"
code-creation,Builtin,5,0x22b1b553bc00,221,"NotifyLazyDeoptimized"
code-creation,Builtin,5,0x22b1b553bce0,195,"NotifyStubFailure"
code-creation,Builtin,5,0x22b1b553bdc0,195,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,5,0x22b1b553bea0,267,"InterpreterEntryTrampoline"
code-creation,Builtin,5,0x22b1b553bfc0,107,"InterpreterExitTrampoline"
code-creation,Builtin,5,0x22b1b553c040,138,"InterpreterPushArgsAndCall"
code-creation,Builtin,5,0x22b1b553c0e0,138,"InterpreterPushArgsAndTailCall"
code-creation,Builtin,5,0x22b1b553c180,136,"InterpreterPushArgsAndConstruct"
code-creation,Builtin,5,0x22b1b553c220,205,"InterpreterNotifyDeoptimized"
code-creation,Builtin,5,0x22b1b553c300,215,"InterpreterNotifySoftDeoptimized"
code-creation,Builtin,5,0x22b1b553c3e0,215,"InterpreterNotifyLazyDeoptimized"
code-creation,Builtin,5,0x22b1b553c4c0,156,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,0x22b1b553c560,122,"KeyedLoadIC_Miss"
code-creation,Builtin,5,0x22b1b553c5e0,125,"StoreIC_Miss"
code-creation,Builtin,5,0x22b1b553c660,125,"KeyedStoreIC_Miss"
code-creation,LoadIC,10,0x22b1b553c6e0,131,"A load IC from the snapshot"
code-creation,StoreIC,13,0x22b1b553c780,133,"A store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b553c820,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b553c8a0,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b553c920,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x22b1b553c9a0,125,"A keyed store IC from the snapshot"
code-creation,Builtin,5,0x22b1b553ca20,177,"OnStackReplacement"
code-creation,Builtin,5,0x22b1b553cae0,113,"InterruptCheck"
code-creation,Builtin,5,0x22b1b553cb60,113,"StackCheck"
code-creation,Builtin,5,0x22b1b553cbe0,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,0x22b1b553ccc0,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,0x22b1b553cda0,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,0x22b1b553ce80,197,"MakeQuadragenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x22b1b553cf60,197,"MakeQuadragenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x22b1b553d040,197,"MakeQuinquagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x22b1b553d120,197,"MakeQuinquagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x22b1b553d200,197,"MakeSexagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x22b1b553d2e0,197,"MakeSexagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x22b1b553d3c0,197,"MakeSeptuagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x22b1b553d4a0,197,"MakeSeptuagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x22b1b553d580,197,"MakeOctogenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x22b1b553d660,197,"MakeOctogenarianCodeYoungAgainEvenMarking"
code-creation,Handler,4,0x22b1b553d740,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b553d7c0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b553d840,125,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b553d8c0,125,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b553d940,278,"An IC handler from the snapshot"
code-creation,Handler,4,0x22b1b553da60,352,"An IC handler from the snapshot"
code-creation,Builtin,5,0x22b1b553dbc0,200,"Return_DebugBreak"
code-creation,Builtin,5,0x22b1b553dca0,211,"Slot_DebugBreak"
code-creation,Builtin,5,0x22b1b553dd80,203,"FrameDropper_LiveEdit"
tick,0x7f0951beb6fd,38223,0,0x0,4
tick,0x7f0951beb6fd,38263,0,0x0,4
tick,0x7f0951beb6fd,38301,0,0x0,4
tick,0xceca52,39092,0,0x0,4
code-creation,LazyCompile,5,0x22b1b5534220,119," :1:1",0x2e56b1348178,
code-creation,LazyCompile,5,0x22b1b55345c0,119,"ThrowTypeError",0x2e56b1383c98,
code-creation,LazyCompile,5,0x22b1b5534640,119,"",0x2e56b1383d80,
code-creation,LazyCompile,5,0x22b1b55346c0,119,"assign",0x2e56b1383ee8,
code-creation,LazyCompile,5,0x22b1b5534740,119,"create",0x2e56b1383fa8,
code-creation,LazyCompile,5,0x22b1b55347c0,119,"freeze",0x2e56b1384068,
code-creation,LazyCompile,5,0x22b1b5534840,119,"getOwnPropertyDescriptor",0x2e56b1384148,
code-creation,LazyCompile,5,0x22b1b55348c0,119,"getOwnPropertyNames",0x2e56b1384208,
code-creation,LazyCompile,5,0x22b1b5534940,119,"getOwnPropertySymbols",0x2e56b13842f8,
code-creation,LazyCompile,5,0x22b1b55349c0,119,"is",0x2e56b13843e8,
code-creation,LazyCompile,5,0x22b1b5534a40,119,"isExtensible",0x2e56b13844c8,
code-creation,LazyCompile,5,0x22b1b5534ac0,119,"isFrozen",0x2e56b1384588,
code-creation,LazyCompile,5,0x22b1b5534b40,119,"isSealed",0x2e56b1384668,
code-creation,LazyCompile,5,0x22b1b5534bc0,119,"keys",0x2e56b1384748,
code-creation,LazyCompile,5,0x22b1b5534c40,119,"preventExtensions",0x2e56b1384808,
code-creation,LazyCompile,5,0x22b1b5534cc0,119,"seal",0x2e56b13848c8,
code-creation,LazyCompile,5,0x22b1b5534d40,507,"hasOwnProperty",0x2e56b13849a8,
code-creation,LazyCompile,5,0x22b1b5534f40,125,"Function",0x2e56b1384a90,
code-creation,LazyCompile,5,0x22b1b5534fc0,208,"apply",0x2e56b1384b50,
code-creation,LazyCompile,5,0x22b1b5535200,119,"bind",0x2e56b1384c30,
code-creation,LazyCompile,5,0x22b1b5535280,143,"call",0x2e56b1384cf0,
code-creation,LazyCompile,5,0x22b1b5535320,119,"toString",0x2e56b1384db0,
code-creation,LazyCompile,5,0x22b1b55353a0,144,"[Symbol.hasInstance]",0x2e56b1384e70,
code-creation,LazyCompile,5,0x22b1b5535440,116,"Array",0x2e56b1384f60,
code-creation,LazyCompile,5,0x22b1b55354c0,119,"isArray",0x2e56b1385020,
code-creation,LazyCompile,5,0x22b1b5535540,123,"Number",0x2e56b1385100,
code-creation,LazyCompile,5,0x22b1b5535720,119,"Boolean",0x2e56b13851e0,
code-creation,LazyCompile,5,0x22b1b5535820,119,"toString",0x2e56b13852b8,
code-creation,LazyCompile,5,0x22b1b55358a0,119,"valueOf",0x2e56b1385378,
code-creation,LazyCompile,5,0x22b1b5535920,167,"String",0x2e56b1385438,
code-creation,LazyCompile,5,0x22b1b5535b40,119,"fromCharCode",0x2e56b1385518,
code-creation,LazyCompile,5,0x22b1b5535bc0,119,"Symbol",0x2e56b1385600,
code-creation,LazyCompile,5,0x22b1b5535cc0,119,"Date",0x2e56b13856d8,
code-creation,LazyCompile,5,0x22b1b5535dc0,119,"now",0x2e56b13857b0,
code-creation,LazyCompile,5,0x22b1b5535e40,119,"parse",0x2e56b1385890,
code-creation,LazyCompile,5,0x22b1b5535ec0,119,"UTC",0x2e56b1385950,
code-creation,LazyCompile,5,0x22b1b5535f40,119,"toString",0x2e56b1385a30,
code-creation,LazyCompile,5,0x22b1b5535fc0,119,"toDateString",0x2e56b1385af0,
code-creation,LazyCompile,5,0x22b1b5536040,119,"toTimeString",0x2e56b1385bd8,
